idOrder,scheduleDate,deliveryDate,diffDays,diffHours,provider,shippingDateSelectedByUser
1983962,2021-08-08 21:08:00,2021-08-12 00:08:00,3,74,800149695,2021-08-11
1983965,2021-08-08 21:08:00,2021-08-11 07:08:00,2,57,800149695,2021-08-11
1983967,2021-08-08 21:08:00,2021-08-11 11:08:00,2,61,800149695,2021-08-11
1983973,2021-08-08 21:08:00,2021-08-11 17:08:00,2,67,800149695,2021-08-11
1983979,2021-08-08 21:08:00,2021-08-11 17:08:00,2,67,800149695,2021-08-11
1983980,2021-08-08 21:08:00,NN,NN,NN,800149695,2021-08-11
1983987,2021-08-08 22:08:00,2021-08-11 07:08:00,2,57,800149695,2021-08-12
1984010,2021-08-08 22:08:00,2021-08-13 00:08:00,4,98,800149695,2021-08-12
1984020,2021-08-08 22:08:00,NN,NN,NN,800149695,2021-08-12
1984032,2021-08-08 22:08:00,2021-08-12 10:08:00,3,84,800149695,2021-08-12
1984040,2021-08-08 22:08:00,2021-08-11 07:08:00,2,57,800149695,2021-08-12
1984049,2021-08-08 22:08:00,2021-08-12 10:08:00,3,83,800149695,2021-08-12
1984051,2021-08-08 22:08:00,NN,NN,NN,800149695,2021-08-12
1984084,2021-08-08 22:08:00,2021-08-11 07:08:00,2,56,800149695,2021-08-12
1984151,2021-08-08 23:08:00,2021-08-12 10:08:00,3,83,800149695,2021-08-12
1984156,2021-08-08 23:08:00,2021-08-12 10:08:00,3,82,800149695,2021-08-12
1984158,2021-08-08 23:08:00,2021-08-12 10:08:00,3,82,800149695,2021-08-12
1984166,2021-08-09 00:08:00,2021-08-11 11:08:00,2,59,800149695,2021-08-11
1984173,2021-08-09 00:08:00,2021-08-11 17:08:00,2,65,800149695,2021-08-11
1984176,2021-08-09 00:08:00,2021-08-11 11:08:00,2,58,800149695,2021-08-11
1984188,2021-08-09 00:08:00,2021-08-11 17:08:00,2,64,800149695,2021-08-11
1984192,2021-08-09 00:08:00,2021-08-11 17:08:00,2,64,800149695,2021-08-11
1984201,2021-08-09 03:08:00,2021-08-11 17:08:00,2,62,800149695,2021-08-11
1984209,2021-08-09 04:08:00,2021-08-11 17:08:00,2,61,800149695,2021-08-11
1984217,2021-08-09 05:08:00,2021-08-11 11:08:00,2,54,800149695,2021-08-11
1984232,2021-08-09 05:08:00,2021-08-11 11:08:00,2,53,800149695,2021-08-11
1984265,2021-08-09 06:08:00,2021-08-11 11:08:00,2,52,800149695,2021-08-11
1984284,2021-08-09 06:08:00,2021-08-11 11:08:00,2,52,800149695,2021-08-11
1984286,2021-08-09 06:08:00,2021-08-11 11:08:00,2,52,800149695,2021-08-11
1984301,2021-08-09 06:08:00,2021-08-11 11:08:00,2,52,800149695,2021-08-11
1984329,2021-08-09 06:08:00,NN,NN,NN,800149695,2021-08-11
1984336,2021-08-09 07:08:00,2021-08-12 00:08:00,2,65,800149695,2021-08-11
1984342,2021-08-09 07:08:00,2021-08-11 11:08:00,2,52,800149695,2021-08-11
1984352,2021-08-09 07:08:00,NN,NN,NN,800149695,2021-08-11
1984358,2021-08-09 07:08:00,2021-08-11 07:08:00,2,48,800149695,2021-08-11
1984377,2021-08-09 07:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984378,2021-08-09 07:08:00,2021-08-11 17:08:00,2,58,800149695,2021-08-11
1984386,2021-08-09 07:08:00,2021-08-11 17:08:00,2,58,800149695,2021-08-11
1984405,2021-08-09 07:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984412,2021-08-09 07:08:00,2021-08-11 17:08:00,2,58,800149695,2021-08-11
1984448,2021-08-09 07:08:00,2021-08-12 00:08:00,2,64,800149695,2021-08-11
1984477,2021-08-09 07:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984495,2021-08-09 07:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984501,2021-08-09 07:08:00,2021-08-11 10:08:00,2,50,800149695,2021-08-11
1984525,2021-08-09 07:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984529,2021-08-09 07:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984537,2021-08-09 07:08:00,2021-08-11 17:08:00,2,57,800149695,2021-08-11
1984542,2021-08-09 07:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984545,2021-08-09 07:08:00,2021-08-12 00:08:00,2,64,800149695,2021-08-11
1984550,2021-08-09 07:08:00,2021-08-11 07:08:00,1,47,800149695,2021-08-11
1984555,2021-08-09 07:08:00,2021-08-11 17:08:00,2,57,800149695,2021-08-11
1984576,2021-08-09 07:08:00,2021-08-11 07:08:00,1,47,800149695,2021-08-11
1984579,2021-08-09 07:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984580,2021-08-09 07:08:00,2021-08-12 00:08:00,2,64,800149695,2021-08-11
1984585,2021-08-09 07:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984597,2021-08-09 07:08:00,2021-08-12 00:08:00,2,64,800149695,2021-08-11
1984647,2021-08-09 08:08:00,2021-08-11 17:08:00,2,57,800149695,2021-08-11
1984649,2021-08-09 08:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984652,2021-08-09 08:08:00,2021-08-11 11:08:00,2,51,800149695,2021-08-11
1984662,2021-08-09 08:08:00,2021-08-12 00:08:00,2,64,800149695,2021-08-11
1984664,2021-08-09 08:08:00,2021-08-11 17:08:00,2,57,800149695,2021-08-11
1984721,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1984723,2021-08-09 08:08:00,2021-08-11 07:08:00,1,46,800149695,2021-08-11
1984727,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1984745,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1984764,2021-08-09 08:08:00,2021-08-11 17:08:00,2,57,800149695,2021-08-11
1984786,2021-08-09 08:08:00,NN,NN,NN,800149695,2021-08-11
1984814,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1984823,2021-08-09 08:08:00,2021-08-12 00:08:00,2,63,800149695,2021-08-11
1984825,2021-08-09 08:08:00,2021-08-12 00:08:00,2,63,800149695,2021-08-11
1984848,2021-08-09 08:08:00,2021-08-11 17:08:00,2,57,800149695,2021-08-11
1984878,2021-08-09 08:08:00,2021-08-11 17:08:00,2,57,800149695,2021-08-11
1984919,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1984964,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1984968,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1984973,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1984981,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1984996,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1984997,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1985050,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1985056,2021-08-09 08:08:00,2021-08-11 07:08:00,1,46,800149695,2021-08-11
1985070,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
1985085,2021-08-09 08:08:00,2021-08-11 11:08:00,2,50,800149695,2021-08-11
2002441,2021-08-11 20:08:00,2021-08-13 09:08:00,1,36,800149695,2021-08-13
2002444,2021-08-11 20:08:00,2021-08-13 16:08:00,1,43,800149695,2021-08-13
2002453,2021-08-11 20:08:00,2021-08-13 09:08:00,1,36,800149695,2021-08-13
2002456,2021-08-11 20:08:00,2021-08-13 09:08:00,1,36,800149695,2021-08-13
2002460,2021-08-11 20:08:00,2021-08-12 13:08:00,0,16,800149695,2021-08-13
2002465,2021-08-11 20:08:00,2021-08-13 09:08:00,1,36,800149695,2021-08-13
2002469,2021-08-11 20:08:00,2021-08-13 07:08:00,1,34,800149695,2021-08-13
2002490,2021-08-11 21:08:00,2021-08-13 09:08:00,1,36,800149695,2021-08-13
2002491,2021-08-11 21:08:00,2021-08-13 09:08:00,1,36,800149695,2021-08-13
2002492,2021-08-11 21:08:00,2021-08-14 03:08:00,2,54,800149695,2021-08-13
2002534,2021-08-11 21:08:00,2021-08-13 09:08:00,1,36,800149695,2021-08-13
2002535,2021-08-11 21:08:00,2021-08-14 03:08:00,2,53,800149695,2021-08-13
2002536,2021-08-11 21:08:00,2021-08-14 03:08:00,2,53,800149695,2021-08-13
2002542,2021-08-11 21:08:00,2021-08-14 03:08:00,2,53,800149695,2021-08-13
2002550,2021-08-11 21:08:00,2021-08-12 13:08:00,0,15,800149695,2021-08-13
2002619,2021-08-11 21:08:00,NN,NN,NN,800149695,2021-08-13
2002624,2021-08-11 21:08:00,2021-08-13 09:08:00,1,35,800149695,2021-08-13
2002649,2021-08-11 22:08:00,2021-08-17 13:08:00,5,135,800149695,2021-08-14
2002653,2021-08-11 22:08:00,2021-08-17 13:08:00,5,135,800149695,2021-08-14
2002693,2021-08-11 22:08:00,2021-08-17 13:08:00,5,134,800149695,2021-08-14
2002694,2021-08-11 22:08:00,2021-08-17 13:08:00,5,134,800149695,2021-08-14
2002744,2021-08-11 22:08:00,2021-08-18 03:08:00,6,148,800149695,2021-08-14
2002752,2021-08-11 23:08:00,2021-08-17 13:08:00,5,134,800149695,2021-08-14
2002755,2021-08-11 23:08:00,2021-08-17 13:08:00,5,134,800149695,2021-08-14
2002768,2021-08-11 23:08:00,2021-08-17 13:08:00,5,134,800149695,2021-08-14
2002773,2021-08-11 23:08:00,2021-08-18 03:08:00,6,148,800149695,2021-08-14
2002778,2021-08-11 23:08:00,2021-08-17 13:08:00,5,134,800149695,2021-08-14
2002784,2021-08-11 23:08:00,2021-08-17 13:08:00,5,134,800149695,2021-08-14
2002786,2021-08-11 23:08:00,NN,NN,NN,800149695,2021-08-14
2002789,2021-08-11 23:08:00,2021-08-13 16:08:00,1,41,800149695,2021-08-14
2002809,2021-08-12 00:08:00,2021-08-18 03:08:00,6,147,800149695,2021-08-14
2002819,2021-08-12 01:08:00,2021-08-17 13:08:00,5,131,800149695,2021-08-14
2002826,2021-08-12 02:08:00,2021-08-14 03:08:00,2,48,800149695,2021-08-14
2002848,2021-08-12 05:08:00,2021-08-17 13:08:00,5,127,800149695,2021-08-14
2002854,2021-08-12 06:08:00,2021-08-18 03:08:00,5,141,800149695,2021-08-14
2002864,2021-08-12 06:08:00,2021-08-13 07:08:00,1,24,800149695,2021-08-14
2002870,2021-08-12 06:08:00,2021-08-13 07:08:00,1,24,800149695,2021-08-14
2002872,2021-08-12 06:08:00,2021-08-17 13:08:00,5,126,800149695,2021-08-14
2002891,2021-08-12 06:08:00,2021-08-17 13:08:00,5,126,800149695,2021-08-14
2002895,2021-08-12 07:08:00,2021-08-18 03:08:00,5,140,800149695,2021-08-14
2002897,2021-08-12 07:08:00,2021-08-17 13:08:00,5,126,800149695,2021-08-14
2002904,2021-08-12 07:08:00,2021-08-13 07:08:00,1,24,800149695,2021-08-14
2002909,2021-08-12 07:08:00,2021-08-17 13:08:00,5,126,800149695,2021-08-14
2002921,2021-08-12 07:08:00,2021-08-13 07:08:00,1,24,800149695,2021-08-14
2002938,2021-08-12 07:08:00,2021-08-13 07:08:00,0,23,800149695,2021-08-14
2002949,2021-08-12 07:08:00,2021-08-13 07:08:00,0,23,800149695,2021-08-14
2002969,2021-08-12 07:08:00,2021-08-18 03:08:00,5,139,800149695,2021-08-14
2002971,2021-08-12 07:08:00,2021-08-17 13:08:00,5,125,800149695,2021-08-14
2002981,2021-08-12 07:08:00,2021-08-13 07:08:00,0,23,800149695,2021-08-14
2003005,2021-08-12 07:08:00,2021-08-17 13:08:00,5,125,800149695,2021-08-14
2003037,2021-08-12 07:08:00,2021-08-18 03:08:00,5,139,800149695,2021-08-14
2003064,2021-08-12 08:08:00,2021-08-17 13:08:00,5,125,800149695,2021-08-14
2003082,2021-08-12 08:08:00,2021-08-13 07:08:00,0,23,800149695,2021-08-14
2003097,2021-08-12 08:08:00,2021-08-12 11:08:00,0,3,800149695,2021-08-14
2003100,2021-08-12 08:08:00,2021-08-17 13:08:00,5,125,800149695,2021-08-14
2003101,2021-08-12 08:08:00,2021-08-13 00:08:00,0,16,800149695,2021-08-14
2003103,2021-08-12 08:08:00,2021-08-17 13:08:00,5,125,800149695,2021-08-14
2003111,2021-08-12 08:08:00,2021-08-18 03:08:00,5,139,800149695,2021-08-14
2003118,2021-08-12 08:08:00,2021-08-14 03:08:00,1,43,800149695,2021-08-14
2003127,2021-08-12 08:08:00,2021-08-17 13:08:00,5,125,800149695,2021-08-14
2003143,2021-08-12 08:08:00,2021-08-17 13:08:00,5,124,800149695,2021-08-14
2003146,2021-08-12 08:08:00,2021-08-17 13:08:00,5,124,800149695,2021-08-14
2003198,2021-08-12 08:08:00,2021-08-17 13:08:00,5,124,800149695,2021-08-14
2003236,2021-08-12 08:08:00,2021-08-17 13:08:00,5,124,800149695,2021-08-14
2003281,2021-08-12 08:08:00,2021-08-14 03:08:00,1,42,800149695,2021-08-14
2003341,2021-08-12 08:08:00,2021-08-17 13:08:00,5,124,800149695,2021-08-14
2003360,2021-08-12 08:08:00,2021-08-17 13:08:00,5,124,800149695,2021-08-14
2003416,2021-08-12 08:08:00,2021-08-13 07:08:00,0,22,800149695,2021-08-14
2003420,2021-08-12 08:08:00,NN,NN,NN,800149695,2021-08-14
2003431,2021-08-12 08:08:00,2021-08-13 10:08:00,1,25,800149695,2021-08-14
2003501,2021-08-12 08:08:00,2021-08-13 10:08:00,1,25,800149695,2021-08-14
2003504,2021-08-12 08:08:00,NN,NN,NN,800149695,2021-08-14
2003538,2021-08-12 08:08:00,2021-08-17 13:08:00,5,124,800149695,2021-08-14
2003556,2021-08-12 08:08:00,2021-08-13 07:08:00,0,22,800149695,2021-08-14
2003570,2021-08-12 09:08:00,NN,NN,NN,800149695,2021-08-14
2003633,2021-08-12 09:08:00,2021-08-17 13:08:00,5,124,800149695,2021-08-14
2003643,2021-08-12 09:08:00,2021-08-13 10:08:00,1,25,800149695,2021-08-14
2003647,2021-08-12 09:08:00,2021-08-17 13:08:00,5,124,800149695,2021-08-14
2003678,2021-08-12 09:08:00,2021-08-18 03:08:00,5,138,800149695,2021-08-14
2003715,2021-08-12 09:08:00,NN,NN,NN,800149695,2021-08-14
2003729,2021-08-12 09:08:00,2021-08-18 03:08:00,5,138,800149695,2021-08-14
2003774,2021-08-12 09:08:00,2021-08-13 07:08:00,0,22,800149695,2021-08-14
2003827,2021-08-12 09:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2003830,2021-08-12 09:08:00,2021-08-18 03:08:00,5,137,800149695,2021-08-14
2003844,2021-08-12 09:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2003846,2021-08-12 09:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2003872,2021-08-12 09:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2003894,2021-08-12 09:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2003907,2021-08-12 09:08:00,2021-08-14 03:08:00,1,41,800149695,2021-08-14
2003938,2021-08-12 09:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2003953,2021-08-12 09:08:00,2021-08-14 03:08:00,1,41,800149695,2021-08-14
2003962,2021-08-12 09:08:00,2021-08-13 00:08:00,0,14,800149695,2021-08-14
2003964,2021-08-12 09:08:00,2021-08-13 10:08:00,1,24,800149695,2021-08-14
2003989,2021-08-12 09:08:00,2021-08-13 09:08:00,1,24,800149695,2021-08-14
2004007,2021-08-12 09:08:00,2021-08-13 11:08:00,1,25,800149695,2021-08-14
2004010,2021-08-12 09:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2004022,2021-08-12 09:08:00,2021-08-13 07:08:00,0,21,800149695,2021-08-14
2004068,2021-08-12 09:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2004110,2021-08-12 09:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2004141,2021-08-12 10:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2004143,2021-08-12 10:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2004146,2021-08-12 10:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2004149,2021-08-12 10:08:00,2021-08-12 11:08:00,0,1,800149695,2021-08-14
2004160,2021-08-12 10:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2004179,2021-08-12 10:08:00,2021-08-14 03:08:00,1,41,800149695,2021-08-14
2004198,2021-08-12 10:08:00,2021-08-18 03:08:00,5,137,800149695,2021-08-14
2004206,2021-08-12 10:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2004230,2021-08-12 10:08:00,2021-08-18 03:08:00,5,137,800149695,2021-08-14
2004231,2021-08-12 10:08:00,2021-08-13 09:08:00,0,23,800149695,2021-08-14
2004262,2021-08-12 10:08:00,2021-08-18 03:08:00,5,137,800149695,2021-08-14
2004311,2021-08-12 10:08:00,2021-08-17 13:08:00,5,123,800149695,2021-08-14
2004337,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004339,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004370,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004423,2021-08-12 10:08:00,2021-08-14 03:08:00,1,40,800149695,2021-08-14
2004458,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004464,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004469,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004470,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004478,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004510,2021-08-12 10:08:00,2021-08-18 03:08:00,5,136,800149695,2021-08-14
2004527,2021-08-12 10:08:00,2021-08-18 03:08:00,5,136,800149695,2021-08-14
2004533,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004539,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004561,2021-08-12 10:08:00,2021-08-18 03:08:00,5,136,800149695,2021-08-14
2004563,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004582,2021-08-12 10:08:00,2021-08-18 03:08:00,5,136,800149695,2021-08-17
2004592,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004608,2021-08-12 10:08:00,NN,NN,NN,800149695,2021-08-17
2004612,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004613,2021-08-12 10:08:00,2021-08-12 11:08:00,0,0,800149695,2021-08-14
2004614,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004631,2021-08-12 10:08:00,2021-08-17 13:08:00,5,122,800149695,2021-08-14
2004675,2021-08-12 10:08:00,2021-08-18 03:08:00,5,136,800149695,2021-08-14
2010064,2021-08-13 12:08:00,2021-08-17 13:08:00,4,96,800149695,2021-08-17
2010155,2021-08-13 12:08:00,2021-08-18 03:08:00,4,110,800149695,2021-08-17
2010168,2021-08-13 12:08:00,2021-08-18 03:08:00,4,110,800149695,2021-08-17
2010179,2021-08-13 12:08:00,2021-08-17 13:08:00,4,96,800149695,2021-08-17
2010214,2021-08-13 13:08:00,2021-08-17 13:08:00,4,96,800149695,2021-08-17
2010215,2021-08-13 13:08:00,2021-08-17 13:08:00,4,96,800149695,2021-08-17
2010217,2021-08-13 13:08:00,2021-08-18 03:08:00,4,110,800149695,2021-08-17
2010229,2021-08-13 13:08:00,2021-08-13 14:08:00,0,1,800149695,2021-08-17
2010233,2021-08-13 13:08:00,2021-08-17 13:08:00,4,96,800149695,2021-08-17
2010249,2021-08-13 13:08:00,2021-08-18 03:08:00,4,110,800149695,2021-08-17
2010252,2021-08-13 13:08:00,2021-08-13 14:08:00,0,0,800149695,2021-08-17
2010258,2021-08-13 13:08:00,NN,NN,NN,800149695,2021-08-17
2010259,2021-08-13 13:08:00,2021-08-17 13:08:00,4,96,800149695,2021-08-17
2010260,2021-08-13 13:08:00,2021-08-17 13:08:00,4,96,800149695,2021-08-17
2010284,2021-08-13 13:08:00,2021-08-17 13:08:00,4,96,800149695,2021-08-17
2010293,2021-08-13 13:08:00,2021-08-17 13:08:00,4,96,800149695,2021-08-17
2010294,2021-08-13 13:08:00,2021-08-18 03:08:00,4,110,800149695,2021-08-17
2010300,2021-08-13 13:08:00,2021-08-17 13:08:00,4,96,800149695,2021-08-17
2010310,2021-08-13 13:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010342,2021-08-13 13:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010344,2021-08-13 13:08:00,2021-08-18 03:08:00,4,109,800149695,2021-08-17
2010362,2021-08-13 13:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010375,2021-08-13 13:08:00,2021-08-18 03:08:00,4,109,800149695,2021-08-17
2010379,2021-08-13 13:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010385,2021-08-13 13:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010424,2021-08-13 13:08:00,2021-08-14 03:08:00,0,13,800149695,2021-08-17
2010456,2021-08-13 13:08:00,NN,NN,NN,800149695,2021-08-18
2010475,2021-08-13 13:08:00,NN,NN,NN,800149695,2021-08-18
2010480,2021-08-13 13:08:00,NN,NN,NN,800149695,2021-08-18
2010485,2021-08-13 13:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010497,2021-08-13 14:08:00,2021-08-17 06:08:00,3,88,800149695,2021-08-17
2010509,2021-08-13 14:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010524,2021-08-13 14:08:00,2021-08-18 03:08:00,4,109,800149695,2021-08-17
2010532,2021-08-13 14:08:00,2021-08-18 03:08:00,4,109,800149695,2021-08-17
2010534,2021-08-13 14:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010536,2021-08-13 14:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010548,2021-08-13 14:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010555,2021-08-13 14:08:00,2021-08-13 16:08:00,0,1,800149695,2021-08-17
2010564,2021-08-13 14:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010570,2021-08-13 14:08:00,2021-08-17 13:08:00,3,95,800149695,2021-08-17
2010612,2021-08-13 14:08:00,2021-08-17 13:08:00,3,94,800149695,2021-08-17
2010642,2021-08-13 14:08:00,2021-08-17 13:08:00,3,94,800149695,2021-08-17
2010698,2021-08-13 14:08:00,2021-08-18 03:08:00,4,108,800149695,2021-08-17
2010707,2021-08-13 14:08:00,2021-08-17 13:08:00,3,94,800149695,2021-08-17
2010737,2021-08-13 14:08:00,2021-08-18 05:08:00,4,110,800149695,2021-08-18
2010807,2021-08-13 14:08:00,2021-08-17 13:08:00,3,94,800149695,2021-08-17
2010821,2021-08-13 14:08:00,2021-08-18 03:08:00,4,108,800149695,2021-08-17
2010822,2021-08-13 14:08:00,2021-08-17 06:08:00,3,87,800149695,2021-08-17
2010836,2021-08-13 15:08:00,2021-08-17 13:08:00,3,94,800149695,2021-08-17
2010858,2021-08-13 15:08:00,2021-08-17 13:08:00,3,94,800149695,2021-08-17
2010875,2021-08-13 15:08:00,2021-08-17 13:08:00,3,94,800149695,2021-08-17
2010908,2021-08-13 15:08:00,2021-08-18 03:08:00,4,108,800149695,2021-08-17
2010944,2021-08-13 15:08:00,2021-08-17 13:08:00,3,94,800149695,2021-08-17
2010955,2021-08-13 15:08:00,2021-08-17 13:08:00,3,93,800149695,2021-08-17
2010972,2021-08-13 15:08:00,2021-08-18 03:08:00,4,107,800149695,2021-08-17
2010979,2021-08-13 15:08:00,2021-08-17 13:08:00,3,93,800149695,2021-08-17
2010988,2021-08-13 15:08:00,2021-08-17 13:08:00,3,93,800149695,2021-08-17
2011033,2021-08-13 15:08:00,2021-08-18 03:08:00,4,107,800149695,2021-08-17
2011073,2021-08-13 15:08:00,2021-08-17 06:08:00,3,86,800149695,2021-08-17
2011092,2021-08-13 15:08:00,2021-08-14 12:08:00,0,20,800149695,2021-08-17
2011131,2021-08-13 15:08:00,2021-08-17 13:08:00,3,93,800149695,2021-08-17
2011154,2021-08-13 16:08:00,2021-08-17 12:08:00,3,92,800149695,2021-08-17
2011157,2021-08-13 16:08:00,2021-08-17 13:08:00,3,93,800149695,2021-08-17
2011194,2021-08-13 16:08:00,2021-08-17 06:08:00,3,86,800149695,2021-08-17
2011223,2021-08-13 16:08:00,2021-08-17 13:08:00,3,93,800149695,2021-08-17
2011266,2021-08-13 16:08:00,2021-08-18 03:08:00,4,107,800149695,2021-08-17
2011289,2021-08-13 16:08:00,2021-08-18 03:08:00,4,106,800149695,2021-08-17
2011291,2021-08-13 16:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011307,2021-08-13 16:08:00,2021-08-18 03:08:00,4,106,800149695,2021-08-17
2011314,2021-08-13 16:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011325,2021-08-13 16:08:00,2021-08-18 03:08:00,4,106,800149695,2021-08-17
2011360,2021-08-13 16:08:00,2021-08-18 03:08:00,4,106,800149695,2021-08-17
2011363,2021-08-13 16:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011364,2021-08-13 16:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011377,2021-08-13 16:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011382,2021-08-13 16:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011394,2021-08-13 16:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011398,2021-08-13 16:08:00,2021-08-18 03:08:00,4,106,800149695,2021-08-17
2011415,2021-08-13 16:08:00,NN,NN,NN,800149695,2021-08-17
2011416,2021-08-13 16:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011427,2021-08-13 16:08:00,2021-08-18 03:08:00,4,106,800149695,2021-08-17
2011484,2021-08-13 17:08:00,2021-08-18 03:08:00,4,106,800149695,2021-08-17
2011487,2021-08-13 17:08:00,2021-08-17 06:08:00,3,85,800149695,2021-08-17
2011496,2021-08-13 17:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011497,2021-08-13 17:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011501,2021-08-13 17:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011508,2021-08-13 17:08:00,2021-08-17 13:08:00,3,92,800149695,2021-08-17
2011511,2021-08-13 17:08:00,2021-08-18 05:08:00,4,108,800149695,2021-08-18
2011545,2021-08-13 17:08:00,2021-08-17 13:08:00,3,91,800149695,2021-08-17
2011552,2021-08-13 17:08:00,2021-08-18 03:08:00,4,105,800149695,2021-08-17
2011558,2021-08-13 17:08:00,2021-08-18 03:08:00,4,105,800149695,2021-08-17
2011562,2021-08-13 17:08:00,2021-08-18 03:08:00,4,105,800149695,2021-08-17
2011572,2021-08-13 17:08:00,2021-08-17 13:08:00,3,91,800149695,2021-08-17
2011586,2021-08-13 17:08:00,2021-08-17 13:08:00,3,91,800149695,2021-08-17
2011612,2021-08-13 17:08:00,2021-08-17 13:08:00,3,91,800149695,2021-08-17
2011623,2021-08-13 17:08:00,2021-08-17 13:08:00,3,91,800149695,2021-08-17
